Time,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,kraken
2024-07-01 01:28:00 UTC,,63386.4,,63383.8471548117,65202.94,63379.7945454545,63364.54
2024-07-01 01:29:00 UTC,,63393.0588235294,,63386.0046886447,65196.445,63404.4675,63364.5285714286
2024-07-01 01:30:00 UTC,63562.7692307692,63422.1111111111,,63412.3695774648,65281.786,63422.604,63367.5714285714
2024-07-01 01:31:00 UTC,63574.0,63426.0,,63424.3298993288,65187.715,63422.4222727272,63406.025
2024-07-01 01:32:00 UTC,63557.4,63419.5714285714,,63409.634207317,65187.705,63426.5857142857,63412.4555555556
2024-07-01 01:33:00 UTC,63605.7826086957,63456.303030303,,63452.204675,64850.165,63490.5616666667,63438.1777777778
2024-07-01 01:34:00 UTC,,63426.0,,63417.4441960784,65211.375,63409.026,63406.7888888889
2024-07-01 01:35:00 UTC,63578.375,63439.6153846154,,63427.0530896227,65101.5866666667,63434.614,63403.94
2024-07-01 01:36:00 UTC,63604.0,63461.6,,63454.3661461794,65139.746,63456.2791044776,63408.0176470588
2024-07-01 01:37:00 UTC,63605.0,63465.6666666667,,63457.9492227979,65086.23,63468.5671153846,63425.6285714286
2024-07-01 01:38:00 UTC,63629.7777777778,63506.2192982456,,63507.1049810606,65200.14,63521.39,63490.4111111111
2024-07-01 01:39:00 UTC,63687.7619047619,63554.5641025641,,63553.1920594966,65132.394,63555.4657142857,63540.7428571429
2024-07-01 01:40:00 UTC,,63535.6666666667,,63536.1353597122,65018.495,63540.8933333333,63543.2
2024-07-01 01:41:00 UTC,63686.1,63549.3333333333,,63525.9876491228,64850.52,63516.844,63542.5466666667
2024-07-01 01:42:00 UTC,63649.0,63503.0,,63499.7904779411,65199.695,63509.095,63515.85
2024-07-01 01:43:00 UTC,63640.0,63489.8333333333,,63484.1123673469,64850.93,63517.5933333333,63500.0909090909
2024-07-01 01:44:00 UTC,63655.0,63510.5,,63506.7703004292,65037.035,63522.05,63483.48
2024-07-01 01:45:00 UTC,63653.0,63523.7777777778,,63504.4198986487,65193.91,63521.4166666667,63485.05
2024-07-01 01:46:00 UTC,63634.5,63472.4,,63478.1128740157,65100.89,63482.645,63487.95
2024-07-01 01:47:00 UTC,63621.0714285714,63467.2857142857,,63464.8537844612,65055.0814285714,63458.7962068965,63500.3111111111
2024-07-01 01:48:00 UTC,,63457.2222222222,,63464.6359636364,65031.6225,63459.2672727273,63500.32
2024-07-01 01:49:00 UTC,63609.0,63460.0,,63468.0799230769,66317.9618181818,63466.85,63500.325
2024-07-01 01:50:00 UTC,,63468.5714285714,,63467.4694883721,66238.48,63479.76,63500.3142857143
2024-07-01 01:51:00 UTC,,63477.6666666667,,63474.64064,65675.125,,63500.3666666667
2024-07-01 01:52:00 UTC,,63478.2,,63474.4760540541,65984.6675,,63500.4
2024-07-01 01:53:00 UTC,63613.2,63494.0,,63490.4698854962,66084.6033333333,63474.04,63500.3333333333
2024-07-01 01:54:00 UTC,63655.0,63509.5714285714,,63505.4253448276,65917.45,63509.7983333333,63505.4
2024-07-01 01:55:00 UTC,,63518.1428571429,,63516.0246666667,65982.92,63514.0825925926,63510.5625
2024-07-01 01:56:00 UTC,63668.3333333333,63566.1428571429,,63551.5930022075,65926.436,63563.6732142857,63512.08
2024-07-01 01:57:00 UTC,63734.4179104478,63589.406779661,,63595.5544600939,65963.995,63598.7135135135,63557.215
2024-07-01 01:58:00 UTC,63689.0,63575.011627907,,63545.801025,66069.7433333333,63526.4671428571,63542.4166666667
2024-07-01 01:59:00 UTC,63652.1612903226,63568.0731707317,,63532.9053314917,65965.285,63527.0766666667,63525.7
2024-07-01 02:00:00 UTC,63748.902173913,63567.6666666667,,63575.4281140351,65887.3666666667,63569.6333333333,63567.6047619048
2024-07-01 02:01:00 UTC,63682.3125,63528.7142857143,,63523.2217761557,65675.12,63530.2,63528.1153846154
2024-07-01 02:02:00 UTC,63676.5,63546.5555555556,,63544.28769437,65983.435,63534.29,63530.575
2024-07-01 02:03:00 UTC,63739.0,63603.0769230769,,63603.9014483821,65830.73,63613.0566666667,63569.25
2024-07-01 02:04:00 UTC,63841.1698113208,63683.2845528455,,63699.7970934511,65918.572,63698.5281081081,63625.7875
2024-07-01 02:05:00 UTC,63827.2,63694.0,,63700.9263800516,65965.34,63703.6490909091,63674.975
2024-07-01 02:06:00 UTC,63842.0,63696.7727272727,,63702.9354482758,65905.684,63687.0542857143,63675.0
2024-07-01 02:07:00 UTC,63809.4117647059,63659.5,,63663.989948052,65973.3975,63670.8875,63667.33
2024-07-01 02:08:00 UTC,63789.0,63655.7,,63661.189849624,65675.12,63640.172,63660.15
2024-07-01 02:09:00 UTC,63763.2692307692,63621.6,,63615.1094816414,65881.29,,63653.85
2024-07-01 02:10:00 UTC,63757.5714285714,63627.2272727273,,63621.7098540146,65822.03,63623.276,63627.96
2024-07-01 02:11:00 UTC,63670.83125,63534.5612244898,63581.1,63497.769041514,65554.6566666667,63535.514375,63537.3
2024-07-01 02:12:00 UTC,63589.5714285714,63456.1875,,63450.6834123223,65274.115,63472.865,63450.537037037
2024-07-01 02:13:00 UTC,63613.8571428571,63463.75,,63476.5887524753,65333.1166666667,63496.0821428571,63463.825
2024-07-01 02:14:00 UTC,63600.0,63461.5,,63456.535509434,65656.1233333333,63446.16,63459.6142857143
2024-07-01 02:15:00 UTC,63598.2857142857,63454.3636363636,,63470.1295342707,65280.9475,63464.855625,63439.9714285714
2024-07-01 02:16:00 UTC,63603.6666666667,63477.5666666667,,63482.5825742574,65045.13,63473.4975,63450.6416666667
2024-07-01 02:17:00 UTC,63646.7142857143,63509.7333333333,,63520.2870744681,65167.8766666667,63529.3171428571,63471.47
2024-07-01 02:18:00 UTC,63644.0,63497.7727272727,,63500.9779707113,65630.5525,63511.4655555556,63475.0166666667
2024-07-01 02:19:00 UTC,63627.4117647059,63483.2352941177,,63489.7418,65100.825,63473.31,63475.4769230769
2024-07-01 02:20:00 UTC,63629.1428571429,63485.5205479452,,63494.147862069,64851.855,63485.1,63473.995
2024-07-01 02:21:00 UTC,63615.4,63477.2142857143,,63489.3877564103,65363.3325,63501.62,63465.7571428571
2024-07-01 02:22:00 UTC,63619.7142857143,63497.7666666667,,63499.3680794702,65538.6233333333,63496.9366666667,63470.8166666667
2024-07-01 02:23:00 UTC,63615.0,63486.4047619048,,63487.0163179074,65549.0333333333,63478.02,63475.88
2024-07-01 02:24:00 UTC,63601.375,63467.0,,63472.921714922,65265.256,63470.4844444444,63475.9
2024-07-01 02:25:00 UTC,63611.4545454545,63487.4736842105,,63493.82950783,65356.89,63491.8866666667,63476.1571428571
2024-07-01 02:26:00 UTC,63611.75,63499.375,,63497.9661751152,64855.6,,63480.125
2024-07-01 02:27:00 UTC,63614.1363636364,63497.8965517241,,63493.8893194707,65362.0975,63508.84,63496.1
2024-07-01 02:28:00 UTC,,63472.5454545455,,63470.3836923077,65205.6533333333,63472.01,63469.4571428571
2024-07-01 02:29:00 UTC,63604.0,63475.5454545455,,63485.0442767296,65446.486,63461.6566666667,63459.5333333333
2024-07-01 02:30:00 UTC,63621.6,63514.0,,63510.7036842105,65344.72,63506.3185714286,63469.24
2024-07-01 02:31:00 UTC,63633.0,63498.9069767442,,63511.1026595745,65369.45,63520.99,63474.3916666667
2024-07-01 02:32:00 UTC,63611.0,63479.5178571429,,63481.0502666666,64850.165,63481.02125,63475.3
2024-07-01 02:33:00 UTC,63599.4,63462.2272727273,,63466.49392,65202.8433333333,63472.82,63473.7
2024-07-01 02:34:00 UTC,63544.5,63389.4,,63391.7706717851,65167.71,63409.1577777778,63404.8894736842
2024-07-01 02:35:00 UTC,63511.2307692308,63363.9166666667,,63378.9030867347,65196.4033333333,63379.472,63350.3894736842
2024-07-01 02:36:00 UTC,63488.8333333333,63339.75,,63357.745,65353.4425,63358.39,63368.1888888889
2024-07-01 02:37:00 UTC,,63356.0,,63354.1149479167,65173.88,63357.668,63351.5714285714
2024-07-01 02:38:00 UTC,63476.0,63360.5,,63360.5085384615,65197.1966666667,63359.405,63351.02
2024-07-01 02:39:00 UTC,63479.2,63390.125,,63386.14003861,65115.93,63396.7,63355.8333333333
2024-07-01 02:40:00 UTC,63542.4615384615,63462.5,,63453.8795,65110.8125,63477.02,63407.9333333333
2024-07-01 02:41:00 UTC,63567.5,63451.1875,,63456.5069010989,64850.085,63438.908,63428.9875
2024-07-01 02:42:00 UTC,63474.5846153846,63332.375,,63335.3180370371,65335.2225,63337.705,63348.65
2024-07-01 02:43:00 UTC,63470.0,63349.5,,63349.5048850575,64981.3325,,63329.9166666667
2024-07-01 02:44:00 UTC,63478.6470588235,63321.0,,63317.3736312849,65318.96,63338.934375,63332.5
2024-07-01 02:45:00 UTC,63415.2,63290.8571428571,,63281.5032697548,65230.256,63282.665,63306.9866666667
2024-07-01 02:46:00 UTC,63422.0,63296.625,,63292.9277114428,65510.3966666667,63281.58,63291.375
2024-07-01 02:47:00 UTC,63390.0,63260.3571428571,,63255.1071681416,65339.655,63259.79,63265.5142857143
2024-07-01 02:48:00 UTC,63376.696969697,63241.4,,63245.4088768116,65360.075,63236.5578571429,63254.4
2024-07-01 02:49:00 UTC,63392.0,63279.8571428571,,63277.5185,65170.67,63292.1225,63261.3375
2024-07-01 02:50:00 UTC,63433.5555555556,63300.6666666667,,63310.1814661654,65365.0125,63297.735,63280.6
2024-07-01 02:51:00 UTC,63449.6666666667,63333.625,,63328.1670391061,64850.22,63317.305,63288.625
2024-07-01 02:52:00 UTC,63453.0,63321.2857142857,,63319.1802912621,65176.4933333333,63314.2,63300.0
2024-07-01 02:53:00 UTC,,63316.6666666667,,63314.7429824561,65357.37,,63299.9
2024-07-01 02:54:00 UTC,63447.4,63314.4444444444,,63310.9340441176,65333.435,63314.19,63299.95
2024-07-01 02:55:00 UTC,63453.0714285714,63320.1,,63318.1719354839,65170.0366666667,63307.8096666667,63299.9
2024-07-01 02:56:00 UTC,63428.125,63300.2,,63293.0655801105,65359.39,63296.6808,63300.0
2024-07-01 02:57:00 UTC,63436.0,63307.6666666667,,63308.1775796178,65264.958,63306.2,63299.95
2024-07-01 02:58:00 UTC,63451.5,63342.8,,63340.7469444445,64850.06,63309.4606666667,63300.0
2024-07-01 02:59:00 UTC,63483.3333333333,63377.7837837838,,63359.3129292929,65246.946,63372.9933333333,63305.4272727273
2024-07-01 03:00:00 UTC,63490.0,63360.625,,63353.8954597701,65512.5966666667,63359.7,63328.3
2024-07-01 03:01:00 UTC,63472.2857142857,63363.2857142857,,63352.4815,65344.6925,63339.2466666667,63332.7
2024-07-01 03:02:00 UTC,63485.0,63342.0,,63343.1632044199,65168.0433333333,63340.83,63332.6
2024-07-01 03:03:00 UTC,63490.9,,,63378.458700565,65372.6725,63378.6,63336.4916666667
2024-07-01 03:04:00 UTC,63523.1666666667,63402.8235294118,,63419.4610222222,65510.8333333333,63427.565,63356.2076923077
2024-07-01 03:05:00 UTC,63558.0416666667,63435.25,,63438.8688,65248.914,63438.57,63390.5222222222
2024-07-01 03:06:00 UTC,63542.2916666667,63410.6666666667,,63419.3810337079,65358.195,63407.6416666667,63423.3
2024-07-01 03:07:00 UTC,63548.0,63420.0,,63425.0628571428,65297.77,63433.6133333333,63424.5666666667
2024-07-01 03:08:00 UTC,63531.6666666667,63413.6666666667,,63403.3798870056,64850.0033333333,63404.64,63423.1
2024-07-01 03:09:00 UTC,63543.0,63422.0,,63409.8861654135,65251.96,63402.835,
2024-07-01 03:10:00 UTC,63562.0,63420.8333333333,,63416.9283690987,65352.7457142857,63428.39,63423.0714285714
2024-07-01 03:11:00 UTC,63538.0,63411.0,,63404.2923846154,65091.05,63392.2275,63423.1
2024-07-01 03:12:00 UTC,63520.4,63386.5,,63384.6844055944,65109.845,,63423.1
2024-07-01 03:13:00 UTC,63508.5238095238,63382.7857142857,,63376.507675841,65238.12,63370.87,63405.9666666667
2024-07-01 03:14:00 UTC,63513.1111111111,63382.6666666667,,63384.3070149254,65364.1533333333,,63374.4
2024-07-01 03:15:00 UTC,63516.5,63383.3333333333,,63389.1256439394,65040.375,63388.79,63374.45
2024-07-01 03:16:00 UTC,63512.2272727273,63390.5,,63367.5332065217,65041.195,63370.83,63374.48
2024-07-01 03:17:00 UTC,63481.0,63360.375,,63356.1767692308,65125.14,63358.5025,63374.4
2024-07-01 03:18:00 UTC,,63370.5,,63370.0413333333,65117.41,63367.9,63374.4
2024-07-01 03:19:00 UTC,63484.6,63393.0,,63386.0391304348,65123.78,63368.98,63374.4
2024-07-01 03:20:00 UTC,63514.0,63395.5,,63397.8317365269,65111.75,,63374.475
2024-07-01 03:21:00 UTC,,63383.8333333333,,63392.2620538721,65383.3233333333,63374.6171428571,63374.375
2024-07-01 03:22:00 UTC,63513.0,63392.0,,63402.5691139241,65121.6066666667,63397.96,63374.5
2024-07-01 03:23:00 UTC,63510.7894736842,63365.0909090909,,63368.204,65046.97,63368.3866666667,63363.6714285714
2024-07-01 03:24:00 UTC,,63375.0,,63380.2868794326,65110.41,63383.07,63363.6166666667
2024-07-01 03:25:00 UTC,63506.6363636364,63391.1333333333,,63384.027562189,65110.4433333333,63381.2133333333,63366.7333333333
2024-07-01 03:26:00 UTC,,63386.4,,63391.1573846154,65241.4,63394.265,63366.775
2024-07-01 03:27:00 UTC,63519.4090909091,63395.5555555556,,63403.0815679442,64851.01,63383.845,63366.7833333333
2024-07-01 03:28:00 UTC,63538.0,63398.0,,63405.27575,65170.282,,63366.8
2024-07-01 03:29:00 UTC,63531.0,63417.25,,63399.5571467391,65314.234,63391.0957142857,63369.88
2024-07-01 03:30:00 UTC,63523.75,63385.6666666667,,63386.0559591837,65104.6933333333,63385.035,63374.5
2024-07-01 03:31:00 UTC,,63373.25,,63378.0324683544,65045.285,63374.0,63366.8
2024-07-01 03:32:00 UTC,63504.5,63360.0,,63368.7824571429,65403.29,63346.46,63365.4333333333
2024-07-01 03:33:00 UTC,63481.1538461538,63345.0,,63352.315210084,65278.7975,,63347.95
2024-07-01 03:34:00 UTC,63497.0,63382.6666666667,,63385.8663793103,65205.904,63374.33,63345.4
2024-07-01 03:35:00 UTC,63497.4285714286,63349.6,,63361.8999539171,64851.06,,63345.3666666667
2024-07-01 03:36:00 UTC,63462.75,63319.7777777778,,63322.2161611374,65302.8225,63341.085,63341.9111111111
2024-07-01 03:37:00 UTC,63430.5454545455,63287.5,,63285.446163522,65359.25,63281.645,63328.1857142857
2024-07-01 03:38:00 UTC,63426.0,63278.6,,63299.3495394737,65605.45,,63320.15
2024-07-01 03:39:00 UTC,63433.0,63340.5,,63341.8419607843,65187.65,63346.68,63322.1
2024-07-01 03:40:00 UTC,63449.0,63357.0,,63348.1430666667,65162.4933333333,63334.25,63323.9
2024-07-01 03:41:00 UTC,63454.25,63326.0,,63322.8252879581,65360.15,63323.66,63320.2
2024-07-01 03:42:00 UTC,63449.0,63319.8,,63321.6656896552,64851.05,,63320.2
2024-07-01 03:43:00 UTC,63436.4285714286,63301.75,,63306.2919631902,65180.6966666667,63313.13,63306.4166666667
2024-07-01 03:44:00 UTC,63431.0,63300.0,,63301.2342253521,65224.576,63297.4133333333,63300.1
2024-07-01 03:45:00 UTC,63428.125,63323.0,,63328.2551265823,65181.3533333333,63307.6328571429,63304.68
2024-07-01 03:46:00 UTC,63449.0,63322.2,,63333.1370740741,65088.365,63308.9214285714,63313.5375
2024-07-01 03:47:00 UTC,,63335.0,,63344.6653543307,64851.05,,63319.4
2024-07-01 03:48:00 UTC,63456.3333333333,,,63367.3295402299,65325.805,,63319.4
2024-07-01 03:49:00 UTC,63475.0,63376.25,,63378.0392777778,65084.845,63378.5233333333,63347.35
2024-07-01 03:50:00 UTC,63481.0,63369.0,,63379.050234375,65361.3925,63372.145,63347.35
2024-07-01 03:51:00 UTC,63487.5365853659,63392.375,,63392.9246192893,65475.2633333333,63388.8925,63349.15
2024-07-01 03:52:00 UTC,63511.0,63379.0,,63376.4735672515,64851.11,,63364.3
2024-07-01 03:53:00 UTC,,63393.0,,63384.6092626728,65338.455,63383.15,63364.3666666667
2024-07-01 03:54:00 UTC,,63388.5,,63384.827184466,65101.06,,63364.36
2024-07-01 03:55:00 UTC,,63383.0,,63386.2518681319,65535.0633333333,63381.17,63364.35
2024-07-01 03:56:00 UTC,63511.0,63390.6923076923,,63388.6890066225,65189.5,,63364.3666666667
2024-07-01 03:57:00 UTC,63493.5,63364.0,,63361.5257264957,65095.2525,,63342.08
2024-07-01 03:58:00 UTC,63481.0,63355.8571428571,,63355.4611666667,65180.6366666667,,63332.85
2024-07-01 03:59:00 UTC,,63371.0,,63369.063740458,65184.07,63355.5,63337.4
2024-07-01 04:00:00 UTC,63485.2,63371.6666666667,,63379.0612834225,65186.5666666667,63383.4358333333,63355.6833333333
2024-07-01 04:01:00 UTC,63479.3125,63309.0,,63326.5756481481,65347.27,63312.704,63353.5
2024-07-01 04:02:00 UTC,63448.5,63306.3333333333,,63305.2213450292,65243.684,63307.378,63339.05
2024-07-01 04:03:00 UTC,63434.0,63318.75,,63311.1126630435,64851.05,63299.9792307692,63303.0
2024-07-01 04:04:00 UTC,,63312.25,,63309.1895794392,65184.5566666667,63306.208,63302.95
2024-07-01 04:05:00 UTC,63435.0,63328.5714285714,,63325.195359116,65354.11,63313.8477777778,63302.9333333333
2024-07-01 04:06:00 UTC,63448.0,63308.2,,63308.2361057692,65355.2,,63302.95
2024-07-01 04:07:00 UTC,63452.1428571429,63309.0,,63324.1007006369,64851.08,63337.425,63302.0166666667
2024-07-01 04:08:00 UTC,,63351.0,,63348.0324561404,65192.2633333333,63353.3033333333,
2024-07-01 04:09:00 UTC,63466.7142857143,63370.4,,63374.964,65369.005,63383.47625,63318.2571428571
2024-07-01 04:10:00 UTC,63497.0,63370.1666666667,,63380.93328125,65343.195,63366.9466666667,63347.34
2024-07-01 04:11:00 UTC,63497.0,63359.0,,63350.6814084507,65178.7,,63348.0333333333
2024-07-01 04:12:00 UTC,63494.0,63360.1666666667,,63363.4167460317,65347.62,63364.0833333333,63349.2
2024-07-01 04:13:00 UTC,63483.5,63342.0,,63338.271,65816.38,63347.066,63349.14
2024-07-01 04:14:00 UTC,,63332.0,,63331.9470769231,65164.2233333333,63337.1533333333,63349.1333333333
2024-07-01 04:15:00 UTC,63473.0,63348.0,,63341.1948344371,65237.986,63344.46,63349.1555555555
2024-07-01 04:16:00 UTC,,63340.0,,63340.6743697479,65191.4066666667,63340.78,63349.1
2024-07-01 04:17:00 UTC,63473.0,63345.0,,63343.4114150943,65825.105,,63349.1222222222
2024-07-01 04:18:00 UTC,,63349.0,,63346.8763076923,65330.88,63343.206,63349.15
2024-07-01 04:19:00 UTC,,63345.5,,63344.3144827586,65177.7833333333,,63349.1333333333
2024-07-01 04:20:00 UTC,63470.2,63330.5,,63333.1213684211,65233.198,,63349.1
2024-07-01 04:21:00 UTC,63473.0,63367.4285714286,,63365.0086222222,65371.255,,63336.08
2024-07-01 04:22:00 UTC,63475.8,63333.2,,63333.3073504273,65354.3725,63336.36,63336.54
2024-07-01 04:23:00 UTC,63458.25,63314.0,,63314.5077372263,65519.89,,63327.0333333333
2024-07-01 04:24:00 UTC,63448.0,63305.8571428571,,63307.56,65366.385,63297.23,63313.4
2024-07-01 04:25:00 UTC,63446.0,63300.5454545455,,63299.758,65106.6575,63302.255,63291.9
2024-07-01 04:26:00 UTC,,63297.7272727273,,63302.2222580645,65162.8466666667,,63288.7
2024-07-01 04:27:00 UTC,63428.9,63293.75,,63285.0881111111,65330.165,,63278.775
2024-07-01 04:28:00 UTC,,63264.0,,63276.2486842105,65172.1566666667,63274.6325,63271.1666666667
2024-07-01 04:29:00 UTC,63414.3333333333,63281.0,,63276.9489333333,65174.28,,63269.2
2024-07-01 04:30:00 UTC,63406.0384615385,63286.75,,63288.0782993197,65346.2525,63287.27,63270.3333333333
2024-07-01 04:31:00 UTC,63402.1176470588,63262.9285714286,,63260.5836201781,65105.35,63271.225,63272.4
2024-07-01 04:32:00 UTC,63382.0,63231.6666666667,,63233.4808292683,65093.3025,63234.7616666667,63267.35
2024-07-01 04:33:00 UTC,63367.5555555556,63234.1666666667,,63232.3366834171,65342.52,,63267.3571428571
2024-07-01 04:34:00 UTC,63367.0,63246.6,,63244.1657534246,65329.5475,63239.57,63258.0555555556
2024-07-01 04:35:00 UTC,63367.0,63244.4814814815,,63242.2856548857,65043.206,63238.1,63250.6454545455
2024-07-01 04:36:00 UTC,63366.0,63252.9090909091,,63239.3302142857,65185.88,63235.6075,63239.8833333333
2024-07-01 04:37:00 UTC,63367.3333333333,63243.3333333333,,63241.92272,65230.382,63245.1433333333,63239.8666666667
2024-07-01 04:38:00 UTC,63346.3684210526,63201.3846153846,,63202.0729257642,65172.7733333333,63199.03,63222.02
2024-07-01 04:39:00 UTC,63333.0,63194.5,,63193.8132407408,65097.4725,,63220.04
2024-07-01 04:40:00 UTC,,63206.6,,63202.9523756906,64851.04,63207.5766666667,63220.0
2024-07-01 04:41:00 UTC,63311.6,63182.875,,63180.3847560976,65243.068,63177.1366666667,63219.6133333333
2024-07-01 04:42:00 UTC,63294.0,63187.5,,63183.6159859155,65365.07,,63218.0
2024-07-01 04:43:00 UTC,,63184.5,,63186.3975862069,65227.346,63181.29,63218.0
2024-07-01 04:44:00 UTC,,63177.2,,63183.342,65157.1533333333,63170.12,63218.0
2024-07-01 04:45:00 UTC,63295.0,,,63171.5874576271,65594.555,,63218.0
2024-07-01 04:46:00 UTC,63296.5833333333,63194.6666666667,,63192.852754491,65344.185,63197.94,63218.0052631579
2024-07-01 04:47:00 UTC,63318.5,63213.6,,63226.3644827586,65169.8666666667,63240.2833333333,63218.0833333333
2024-07-01 04:48:00 UTC,63351.5384615385,63209.25,,63215.6288679245,65229.26,63210.7033333333,63218.05
2024-07-01 04:49:00 UTC,63333.0,63201.0,,63201.6407575757,65469.3133333333,63190.1166666667,63218.0333333333
2024-07-01 04:50:00 UTC,63333.25,63172.2631578947,,63187.4900684931,65314.95,63207.94,63218.1
2024-07-01 04:51:00 UTC,63299.0,63182.0,,63175.8342028985,65352.035,63167.315,63218.05
2024-07-01 04:52:00 UTC,63314.0,63199.8571428571,,63196.5381538462,65168.8966666667,,63218.05
2024-07-01 04:53:00 UTC,63317.8571428571,63188.0,,63190.7508411215,65330.695,63191.6371428571,63218.1
2024-07-01 04:54:00 UTC,63314.0,63202.6666666667,,63199.5898473282,65334.4175,63190.6675,63218.04
2024-07-01 04:55:00 UTC,63323.0,63183.0,,63181.4348780488,65240.452,63164.9744444444,63218.04
2024-07-01 04:56:00 UTC,63324.0,63193.75,,63192.8282727273,65341.685,63187.345,63218.05
2024-07-01 04:57:00 UTC,,63205.5,,63206.4806849315,65085.225,63195.72,63218.05
2024-07-01 04:58:00 UTC,63336.2,63200.0,,63204.1611111111,65489.54,63212.16,63218.1
2024-07-01 04:59:00 UTC,63340.4285714286,63215.0,,63215.4983695652,65079.54,63217.285,63218.0
2024-07-01 05:00:00 UTC,63342.0,63201.4444444444,,63204.5814285714,65160.93,,63218.07
2024-07-01 05:01:00 UTC,63347.9090909091,63244.3333333333,,63241.2460431655,65166.3333333333,63227.79,
2024-07-01 05:02:00 UTC,63362.1666666667,63252.2,,63253.3709411765,65493.7,63260.9166666667,63218.0
2024-07-01 05:03:00 UTC,63371.0,63231.0,,63244.1006382979,65159.9266666667,63254.78,63218.0
2024-07-01 05:04:00 UTC,63372.7692307692,63237.3333333333,,63238.3025619835,65155.0233333333,63233.585,63218.0714285714
2024-07-01 05:05:00 UTC,63376.3333333333,63251.25,,63259.4164754098,65151.8433333333,63257.55,
2024-07-01 05:06:00 UTC,63379.0,63263.5,,63270.2548484849,65325.4825,63265.4266666667,63227.0714285714
2024-07-01 05:07:00 UTC,63379.0,63271.0,,63270.5751388889,65187.1566666667,63271.86,
2024-07-01 05:08:00 UTC,,63271.9,,63274.4125,65305.7675,63274.525,63231.45
2024-07-01 05:09:00 UTC,63382.4,63282.6666666667,,63294.4456875,65323.675,63278.8418181818,63235.4545454545
2024-07-01 05:10:00 UTC,,63296.8,,63295.6097938144,64851.04,63291.97,63243.3666666667
2024-07-01 05:11:00 UTC,,63281.5,,63283.3244036697,65102.15,63284.1316666667,63243.3333333333
2024-07-01 05:12:00 UTC,,63288.3333333333,,63292.4164666667,64851.0,63285.69,63243.4
2024-07-01 05:13:00 UTC,,63297.5,,63294.6722641509,65302.3925,63289.665,63243.65
2024-07-01 05:14:00 UTC,,63272.0,,63283.2974576271,65313.6875,63286.7766666667,63246.6
2024-07-01 05:15:00 UTC,,63276.0,,63272.3842553191,64851.0,63280.08,63248.4
2024-07-01 05:16:00 UTC,63399.8,63284.0,,63276.3613274336,64851.0,63277.44,63248.6125
2024-07-01 05:17:00 UTC,63399.0,63263.0,,63261.3489108911,65301.3275,,
2024-07-01 05:18:00 UTC,,63285.25,,63277.0283625731,64851.04,,63248.875
2024-07-01 05:19:00 UTC,63400.0,63299.0,,63299.6805747127,65315.095,63298.025,63260.375
2024-07-01 05:20:00 UTC,,63299.0,,63302.4452991453,65086.49,63303.54,
2024-07-01 05:21:00 UTC,63407.5555555556,63309.7142857143,,63315.2011764706,65304.11,,63269.1181818182
2024-07-01 05:22:00 UTC,63435.6666666667,63343.0,,63331.2286111111,65071.3725,,63281.52
2024-07-01 05:23:00 UTC,63454.75,63342.0,,63348.4030434783,65491.9,63349.3333333333,63296.2545454545
2024-07-01 05:24:00 UTC,63462.5,63352.1666666667,,63351.4766141732,65165.74,,63321.35
2024-07-01 05:25:00 UTC,63463.0,63345.9,,63343.9936363637,64851.0833333333,,63325.15
2024-07-01 05:26:00 UTC,63461.2142857143,63308.375,,63309.3056666666,64851.06,63313.6406060606,63325.2
2024-07-01 05:27:00 UTC,63434.0,63309.4444444444,,63308.4409395973,65453.18,63311.773125,63325.2
2024-07-01 05:28:00 UTC,,63313.9411764706,,63314.8559375,65433.5466666667,63310.0815,63325.2
2024-07-01 05:29:00 UTC,,63323.1,,63323.0715841584,65173.95,,63325.1666666667
2024-07-01 05:30:00 UTC,63435.0,63337.3333333333,,63344.6955782313,65083.92,63338.22,63326.1
2024-07-01 05:31:00 UTC,63450.0,63317.0,,63316.3612598425,65164.77,63323.3033333333,63329.05
2024-07-01 05:32:00 UTC,63449.0,63329.125,,63331.6655454546,65335.61,63342.41,63329.025
2024-07-01 05:33:00 UTC,63450.3333333333,63345.5,,63355.77,65090.04,63342.1466666667,63329.0666666667
2024-07-01 05:34:00 UTC,63465.6111111111,63357.8,,63355.2528571428,65300.33,63352.645,63329.05
2024-07-01 05:35:00 UTC,63463.0,63331.5454545455,,63332.9345360825,65204.5833333333,63339.6,63329.025
2024-07-01 05:36:00 UTC,63464.0,63344.0909090909,,63342.4340707965,65405.9575,63342.7516666667,63329.0
2024-07-01 05:37:00 UTC,63464.0,63336.25,,63336.1211,65000.0,63344.4966666667,63329.04
2024-07-01 05:38:00 UTC,63463.3333333333,63326.5714285714,,63323.8925352113,65303.272,63340.56,63329.0666666667
2024-07-01 05:39:00 UTC,63465.1666666667,63348.3333333333,,63351.372605042,65298.345,,63333.26
2024-07-01 05:40:00 UTC,63478.5,63371.3333333333,,63375.6434313725,65285.4775,63377.6975,63344.2
2024-07-01 05:41:00 UTC,63479.5,63382.6666666667,,63382.0055084746,65157.4466666667,,63344.2
2024-07-01 05:42:00 UTC,63491.9130434783,63360.0,,63362.2678378378,65095.4275,63373.395,
2024-07-01 05:43:00 UTC,63486.7647058823,63346.0909090909,,63343.8271287129,65075.0225,,63345.6125
2024-07-01 05:44:00 UTC,63480.0454545455,63340.75,,63332.9853488372,65252.9475,,63340.2333333333
2024-07-01 05:45:00 UTC,63480.1875,63353.125,,63349.7286390532,65118.5866666667,63337.85,63343.025
